,index,Age,WorkClass,Education,MartialStatus,Occupation,Service,Race,Sex,Gain,Loss,Hours,Country,Salary
18794,20280.0,-0.185608238756,2.0,-0.439730909195,0.0,4.0,0.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18795,20281.0,-0.414011479415,2.0,-0.439730909195,1.0,4.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.411623077893,19.0,0.0
18796,20282.0,0.880273550984,3.0,1.12889966745,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18797,20283.0,0.804139137431,0.0,1.52105731161,1.0,5.0,1.0,0.0,0.0,13.3543565895,-0.218582351582,3.26116973702,0.0,1.0
18798,20285.0,2.40296182204,5.0,2.30537259993,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18799,20286.0,0.0427950019023,2.0,-0.439730909195,2.0,6.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18800,20287.0,0.423467069667,2.0,-0.0475732650349,2.0,3.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18801,20288.0,-0.490145892968,2.0,1.12889966745,1.0,9.0,2.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18802,20289.0,0.118929415455,2.0,-2.00836148584,0.0,10.0,5.0,1.0,0.0,-0.147442177875,-0.218582351582,0.673520253784,0.0,0.0
18803,20290.0,0.575735896773,2.0,-0.439730909195,1.0,10.0,1.0,1.0,0.0,-0.147442177875,4.48586401488,-0.0777328219924,0.0,1.0
18804,20292.0,0.118929415455,2.0,1.12889966745,1.0,4.0,2.0,2.0,1.0,0.890586491651,-0.218582351582,0.92393794571,28.0,1.0
18805,20293.0,0.651870310326,2.0,-1.22404619752,2.0,10.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-2.7488548692,0.0,0.0
18806,20294.0,-1.47989326916,2.0,-0.439730909195,0.0,0.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.912458461744,0.0,0.0
18807,20295.0,-1.2514900285,2.0,-0.0475732650349,0.0,0.0,5.0,0.0,1.0,-0.147442177875,-0.218582351582,-2.0810743574,0.0,0.0
18808,20296.0,-1.4037588556,2.0,-0.0475732650349,0.0,11.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-2.0810743574,0.0,0.0
18809,20297.0,0.575735896773,4.0,1.12889966745,2.0,3.0,0.0,0.0,1.0,0.498895392497,-0.218582351582,-1.32982128162,0.0,1.0
18810,20298.0,0.195063829008,2.0,1.12889966745,1.0,3.0,1.0,0.0,0.0,-0.147442177875,4.67137057507,0.339629997884,0.0,1.0
18811,20299.0,-1.63216209626,2.0,-1.61620384168,0.0,3.0,3.0,4.0,1.0,-0.147442177875,-0.218582351582,-2.16454692137,0.0,0.0
18812,20300.0,0.195063829008,2.0,-0.439730909195,1.0,8.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18813,20301.0,-0.79468354718,2.0,-0.439730909195,4.0,10.0,0.0,0.0,0.0,-0.147442177875,4.66395031266,-0.0777328219924,0.0,0.0
18814,20303.0,-1.09922120139,2.0,-0.439730909195,0.0,4.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18815,20304.0,-0.414011479415,2.0,-0.0475732650349,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18816,20305.0,0.423467069667,3.0,-0.0475732650349,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.17435563764,0.0,1.0
18817,20306.0,-0.946952374286,1.0,-0.439730909195,0.0,3.0,3.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18818,20307.0,0.651870310326,1.0,0.344584379126,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18819,20308.0,-1.09922120139,2.0,-0.439730909195,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18820,20309.0,1.48934885941,3.0,1.12889966745,1.0,1.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18821,20310.0,0.195063829008,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,4.73320609513,1.59171845751,0.0,0.0
18822,20311.0,-0.0333394116506,1.0,-2.40051913,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.495095641868,0.0,1.0
18823,20312.0,-1.32762444205,2.0,-0.0475732650349,0.0,0.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18824,20313.0,-0.414011479415,2.0,-0.0475732650349,0.0,1.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
18825,20315.0,0.118929415455,2.0,-1.61620384168,2.0,8.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18826,20316.0,0.651870310326,4.0,-0.439730909195,2.0,1.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18827,20317.0,0.195063829008,2.0,1.12889966745,2.0,1.0,4.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18828,20318.0,-0.0333394116506,2.0,1.12889966745,1.0,7.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18829,20319.0,0.880273550984,2.0,-2.40051913,2.0,4.0,5.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18830,20320.0,0.49960148322,2.0,-0.439730909195,3.0,7.0,5.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18831,20322.0,-0.414011479415,2.0,-0.439730909195,0.0,2.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18832,20323.0,-0.337877065862,3.0,0.736742023286,0.0,0.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18833,20324.0,2.02228975428,2.0,1.52105731161,2.0,5.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.07940358969,0.0,0.0
18834,20325.0,-1.09922120139,2.0,-1.22404619752,0.0,6.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.161205385968,0.0,0.0
18835,20326.0,-0.946952374286,2.0,1.12889966745,0.0,8.0,5.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18836,20327.0,1.26094561875,2.0,-0.439730909195,2.0,10.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18837,20328.0,2.09842416783,2.0,1.12889966745,2.0,3.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-2.7488548692,1.0,0.0
18838,20329.0,0.347332656114,4.0,1.12889966745,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18839,20330.0,-0.109473825204,2.0,1.12889966745,0.0,0.0,5.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18840,20331.0,-1.2514900285,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18841,20332.0,-1.32762444205,2.0,-1.22404619752,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18842,20334.0,-0.870817960733,2.0,1.52105731161,0.0,8.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18843,20335.0,0.728004723878,2.0,-0.439730909195,1.0,0.0,1.0,0.0,0.0,0.444752638012,-0.218582351582,0.339629997884,0.0,1.0
18844,20336.0,-1.09922120139,2.0,1.12889966745,0.0,3.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18845,20338.0,1.10867679164,4.0,-0.439730909195,6.0,4.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.912458461744,0.0,0.0
18846,20339.0,-0.946952374286,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,12.0,0.0
18847,20340.0,1.64161768651,2.0,-0.0475732650349,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18848,20341.0,-1.32762444205,2.0,-0.0475732650349,0.0,4.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,0.0
18849,20342.0,0.0427950019023,2.0,-2.79267677416,1.0,4.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,4.0,0.0
18850,20343.0,0.49960148322,2.0,-0.0475732650349,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,1.0
18851,20344.0,2.85976830336,1.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.912458461744,0.0,0.0
18852,20345.0,-1.47989326916,2.0,-0.0475732650349,0.0,4.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.912458461744,0.0,0.0
18853,20346.0,-0.337877065862,2.0,-0.0475732650349,1.0,3.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,2.0,1.0
18854,20347.0,1.1848112052,2.0,-0.0475732650349,2.0,10.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18855,20348.0,-1.17535561494,2.0,1.12889966745,0.0,0.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18856,20349.0,0.423467069667,4.0,-2.40051913,2.0,2.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18857,20350.0,-0.870817960733,2.0,-0.0475732650349,2.0,0.0,4.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18858,20351.0,-1.17535561494,2.0,-0.831888553356,0.0,2.0,3.0,3.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18859,20352.0,-0.109473825204,1.0,-0.439730909195,1.0,7.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18860,20353.0,0.195063829008,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18861,20354.0,-1.32762444205,0.0,-0.0475732650349,0.0,0.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.495095641868,0.0,0.0
18862,20355.0,-0.109473825204,3.0,-0.439730909195,1.0,0.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,7.0,1.0
18863,20356.0,1.87002092717,2.0,-0.439730909195,0.0,8.0,0.0,0.0,0.0,0.146089862649,-0.218582351582,-0.0777328219924,0.0,0.0
18864,20357.0,-0.261742652309,2.0,-1.22404619752,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18865,20359.0,0.195063829008,2.0,-0.0475732650349,0.0,7.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18866,20360.0,0.880273550984,1.0,-0.439730909195,2.0,3.0,0.0,2.0,1.0,-0.147442177875,-0.218582351582,1.59171845751,36.0,0.0
18867,20361.0,-0.946952374286,5.0,-0.439730909195,0.0,5.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18868,20362.0,-0.185608238756,4.0,-0.0475732650349,1.0,9.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.089212305958,0.0,1.0
18869,20363.0,0.651870310326,2.0,-0.0475732650349,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,32.0,1.0
18870,20364.0,0.956407964537,2.0,-0.0475732650349,2.0,1.0,4.0,1.0,1.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18871,20365.0,0.195063829008,2.0,-0.439730909195,2.0,0.0,0.0,4.0,1.0,-0.147442177875,1.32730565001,-0.0777328219924,0.0,0.0
18872,20366.0,0.118929415455,2.0,1.91321495577,1.0,3.0,2.0,0.0,1.0,1.88108835425,-0.218582351582,-0.912458461744,0.0,1.0
18873,20367.0,-0.490145892968,2.0,1.12889966745,1.0,1.0,1.0,0.0,0.0,0.401276411219,-0.218582351582,0.75699281776,0.0,0.0
18874,20368.0,-0.109473825204,4.0,1.12889966745,1.0,0.0,1.0,0.0,0.0,0.837928949882,-0.218582351582,-0.0777328219924,0.0,1.0
18875,20369.0,0.118929415455,5.0,1.12889966745,2.0,1.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18876,20370.0,1.3370800323,2.0,1.12889966745,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18877,20371.0,0.880273550984,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18878,20372.0,-0.79468354718,2.0,-2.00836148584,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.089212305958,0.0,0.0
18879,20373.0,-0.79468354718,2.0,-0.439730909195,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18880,20374.0,-1.47989326916,1.0,-1.22404619752,0.0,0.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.912458461744,0.0,0.0
18881,20375.0,0.423467069667,2.0,-0.439730909195,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18882,20376.0,0.271198242561,1.0,1.91321495577,2.0,3.0,4.0,0.0,1.0,0.855751502481,-0.218582351582,0.256157433908,0.0,1.0
18883,20377.0,0.651870310326,2.0,-0.0475732650349,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18884,20378.0,-0.566280306521,2.0,-0.0475732650349,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18885,20379.0,1.71775210007,2.0,-1.22404619752,1.0,4.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18886,20380.0,-1.32762444205,2.0,-0.0475732650349,0.0,0.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18887,20381.0,-0.946952374286,2.0,1.12889966745,1.0,4.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,1.0
18888,20382.0,1.48934885941,2.0,-0.439730909195,1.0,0.0,2.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18889,20383.0,-0.261742652309,2.0,1.12889966745,3.0,3.0,0.0,2.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,11.0,0.0
18890,20384.0,-0.261742652309,2.0,0.344584379126,0.0,0.0,0.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18891,20385.0,-0.718549133627,4.0,0.736742023286,0.0,0.0,0.0,0.0,0.0,0.34861886945,-0.218582351582,-0.0777328219924,0.0,0.0
18892,20386.0,0.118929415455,2.0,1.52105731161,1.0,3.0,1.0,0.0,0.0,0.890586491651,-0.218582351582,-0.0777328219924,0.0,1.0
18893,20387.0,-0.414011479415,2.0,1.12889966745,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.17435563764,0.0,1.0
18894,20388.0,-0.0333394116506,1.0,-0.0475732650349,2.0,8.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18895,20389.0,0.880273550984,1.0,0.344584379126,0.0,4.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18896,20390.0,2.09842416783,2.0,-0.0475732650349,1.0,9.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18897,20391.0,-0.185608238756,4.0,-0.0475732650349,1.0,11.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18898,20392.0,-0.414011479415,2.0,-1.22404619752,0.0,5.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18899,20393.0,1.26094561875,3.0,1.52105731161,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,1.0
18900,20394.0,0.575735896773,2.0,-0.439730909195,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18901,20395.0,-0.185608238756,2.0,0.736742023286,0.0,10.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18902,20397.0,-0.642414720074,2.0,-0.439730909195,2.0,4.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.745513333794,0.0,0.0
18903,20398.0,-0.718549133627,2.0,-0.831888553356,0.0,1.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,0.089212305958,7.0,0.0
18904,20400.0,-1.09922120139,2.0,-0.439730909195,4.0,5.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,0.590047689809,0.0,0.0
18905,20401.0,0.271198242561,1.0,-0.0475732650349,4.0,4.0,4.0,1.0,1.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18906,20402.0,-0.946952374286,2.0,-0.439730909195,4.0,1.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18907,20403.0,-0.109473825204,2.0,1.12889966745,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18908,20404.0,-0.870817960733,2.0,-2.79267677416,0.0,7.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,0.590047689809,24.0,0.0
18909,20405.0,-0.946952374286,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.590047689809,0.0,0.0
18910,20406.0,-1.17535561494,2.0,0.344584379126,0.0,10.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18911,20407.0,1.64161768651,2.0,1.52105731161,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,1.0
18912,20408.0,0.804139137431,3.0,-0.439730909195,2.0,0.0,4.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18913,20409.0,0.575735896773,2.0,-0.0475732650349,1.0,0.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18914,20410.0,-1.32762444205,2.0,-0.439730909195,0.0,8.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18915,20411.0,0.728004723878,1.0,1.91321495577,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,0.0
18916,20412.0,2.40296182204,5.0,-2.00836148584,2.0,5.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
18917,20413.0,0.423467069667,4.0,1.52105731161,0.0,3.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,1.17435563764,0.0,0.0
18918,20414.0,1.48934885941,2.0,1.12889966745,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18919,20415.0,0.195063829008,2.0,0.736742023286,2.0,1.0,0.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,2.0,0.0
18920,20416.0,1.1848112052,2.0,-2.40051913,2.0,8.0,4.0,0.0,1.0,-0.147442177875,9.42775877838,-0.0777328219924,0.0,0.0
18921,20417.0,0.271198242561,5.0,1.52105731161,2.0,1.0,4.0,2.0,0.0,-0.147442177875,5.22541683484,1.59171845751,3.0,1.0
18922,20418.0,-0.79468354718,2.0,-1.61620384168,2.0,2.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18923,20419.0,2.02228975428,2.0,-1.22404619752,1.0,2.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.7471841015,0.0,0.0
18924,20420.0,-0.261742652309,1.0,-0.439730909195,1.0,10.0,5.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.495095641868,38.0,0.0
18925,20421.0,3.31657478468,2.0,-2.79267677416,6.0,4.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.7471841015,0.0,0.0
18926,20422.0,0.728004723878,1.0,-0.0475732650349,1.0,6.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,1.0
18927,20423.0,0.423467069667,2.0,2.30537259993,1.0,1.0,1.0,2.0,0.0,1.88108835425,-0.218582351582,-0.0777328219924,28.0,1.0
18928,20424.0,2.25069299494,2.0,1.52105731161,0.0,0.0,0.0,0.0,1.0,0.711280810963,-0.218582351582,-1.7471841015,0.0,0.0
18929,20425.0,0.271198242561,2.0,-0.439730909195,1.0,4.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18930,20426.0,-1.09922120139,2.0,-0.439730909195,0.0,0.0,0.0,0.0,1.0,-0.147442177875,4.73073267433,-0.328150513918,0.0,0.0
18931,20427.0,1.1848112052,2.0,-0.0475732650349,1.0,2.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18932,20428.0,-1.2514900285,2.0,-0.0475732650349,0.0,2.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18933,20429.0,0.347332656114,1.0,-0.0475732650349,1.0,7.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,3.59505999292,0.0,0.0
18934,20430.0,-1.63216209626,2.0,-2.00836148584,0.0,4.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.495095641868,0.0,0.0
18935,20431.0,0.575735896773,1.0,-0.439730909195,2.0,6.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18936,20432.0,1.56548327296,2.0,-0.0475732650349,1.0,9.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
18937,20433.0,-0.109473825204,2.0,-0.439730909195,1.0,2.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18938,20435.0,1.41321444585,5.0,-0.439730909195,1.0,5.0,1.0,0.0,0.0,-0.147442177875,4.48586401488,-0.912458461744,0.0,1.0
18939,20437.0,-0.566280306521,2.0,-0.439730909195,0.0,5.0,4.0,1.0,1.0,-0.147442177875,-0.218582351582,-1.4132938456,0.0,0.0
18940,20438.0,-1.17535561494,2.0,-0.439730909195,0.0,0.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18941,20439.0,-1.63216209626,2.0,-0.831888553356,0.0,4.0,3.0,0.0,1.0,-0.147442177875,4.03817484961,-1.32982128162,0.0,0.0
18942,20440.0,1.87002092717,2.0,-3.57699206248,1.0,3.0,1.0,4.0,0.0,-0.147442177875,-0.218582351582,-0.912458461744,4.0,0.0
18943,20441.0,0.423467069667,2.0,1.91321495577,2.0,3.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,1.17435563764,0.0,1.0
18944,20442.0,-0.642414720074,2.0,1.91321495577,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,1.0
18945,20443.0,-1.17535561494,2.0,-0.0475732650349,0.0,3.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.7471841015,0.0,0.0
18946,20444.0,0.423467069667,2.0,1.52105731161,1.0,3.0,1.0,0.0,0.0,-0.147442177875,4.44876270284,1.59171845751,0.0,1.0
18947,20445.0,-1.09922120139,2.0,-0.0475732650349,0.0,5.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18948,20446.0,-0.337877065862,2.0,-0.0475732650349,0.0,2.0,5.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.7471841015,0.0,0.0
18949,20447.0,-0.109473825204,2.0,-0.0475732650349,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,2.00908127739,0.0,0.0
18950,20448.0,-1.09922120139,2.0,-1.22404619752,0.0,8.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18951,20449.0,-0.490145892968,2.0,-0.439730909195,2.0,8.0,3.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18952,20450.0,0.271198242561,1.0,-0.439730909195,1.0,10.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-1.32982128162,2.0,0.0
18953,20451.0,-1.4037588556,2.0,-0.0475732650349,0.0,4.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-2.58190974125,0.0,0.0
18954,20452.0,-0.337877065862,0.0,-0.0475732650349,1.0,3.0,1.0,1.0,0.0,0.444752638012,-0.218582351582,-0.0777328219924,0.0,1.0
18955,20453.0,-0.109473825204,2.0,-0.0475732650349,0.0,6.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-1.7471841015,5.0,0.0
18956,20454.0,0.651870310326,3.0,-0.439730909195,2.0,0.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18957,20455.0,-1.02308678784,2.0,-2.00836148584,0.0,7.0,5.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,4.0,0.0
18958,20456.0,-0.185608238756,1.0,-0.439730909195,1.0,7.0,1.0,0.0,0.0,-0.147442177875,4.67137057507,2.00908127739,0.0,1.0
18959,20457.0,1.64161768651,2.0,-0.439730909195,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18960,20458.0,1.94615534073,5.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,0.208333777406,-0.218582351582,-2.58190974125,0.0,0.0
18961,20459.0,-0.490145892968,4.0,1.12889966745,1.0,0.0,2.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18962,20460.0,-0.414011479415,0.0,-1.61620384168,1.0,4.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18963,20461.0,2.4790962356,2.0,1.12889966745,0.0,1.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-2.24801948535,0.0,0.0
18964,20462.0,1.26094561875,4.0,-0.0475732650349,2.0,1.0,0.0,3.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
18965,20463.0,3.54497802534,1.0,-0.439730909195,6.0,5.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
18966,20465.0,0.0427950019023,2.0,1.91321495577,1.0,3.0,1.0,2.0,0.0,-0.147442177875,5.75472888659,2.17602640534,3.0,1.0
18967,20466.0,-1.02308678784,2.0,-0.0475732650349,0.0,10.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,1.17435563764,0.0,0.0
18968,20467.0,1.48934885941,2.0,-0.0475732650349,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
